22;100;840
22.5;0;840
22.5;5;840
22.5;10;840
22.5;15;840
22.5;20;840
22.5;25;840
22.5;30;840
22.5;35;840
22.5;40;840
22.5;45;840
22.5;50;840
22.5;55;840
22.5;60;840
22.5;65;840
22.5;70;840
22.5;75;840
22.5;80;840
22.5;85;840
22.5;90;840
22.5;95;840
22.5;100;840
23;0;840
23;5;840
23;10;840
23;15;840
23;20;840
23;25;840
23;30;840
23;35;840
23;40;840
23;45;840
23;50;840
23;55;840
23;60;840
23;65;840
23;70;840
23;75;840
23;80;840
23;85;840
23;90;840
23;95;840
23;100;840
23.5;0;840
23.5;5;840
23.5;10;840
23.5;15;840
23.5;20;840
23.5;25;840
23.5;30;840
23.5;35;840
23.5;40;840
23.5;45;840
23.5;50;840
23.5;55;840
23.5;60;840
23.5;65;840
23.5;70;840
23.5;75;840
23.5;80;840
23.5;85;840
23.5;90;840
23.5;95;840
23.5;100;840
24;0;840
24;5;840
24;10;840
24;15;840
24;20;840
24;25;840
24;30;840
24;35;840
24;40;840
24;45;840
24;50;840
24;55;840
24;60;840
24;65;840
24;70;840
24;75;840
24;80;840
24;85;840
24;90;840
24;95;840
24;100;840
24.5;0;840
24.5;5;840
24.5;10;840
24.5;15;840
24.5;20;840
24.5;25;840
24.5;30;840
24.5;35;840
24.5;40;840
24.5;45;840
24.5;50;840
24.5;55;840
24.5;60;840
24.5;65;840
24.5;70;840
24.5;75;840
24.5;80;840
24.5;85;840
24.5;90;840
24.5;95;840
24.5;100;840
25;0;840
25;5;840
25;10;840
25;15;840
25;20;840
25;25;840
25;30;840
25;35;840
25;40;840
25;45;840
25;50;840
25;55;840
25;60;840
25;65;840
25;70;840
25;75;840
25;80;840
25;85;840
25;90;840
25;95;840
25;100;840
25.5;0;840
25.5;5;840
25.5;10;840
25.5;15;840
25.5;20;840
25.5;25;840
25.5;30;840
25.5;35;840
25.5;40;840
25.5;45;840
25.5;50;840
25.5;55;840
25.5;60;840
25.5;65;840
25.5;70;840
25.5;75;840
25.5;80;840
25.5;85;840
25.5;90;840
25.5;95;840
25.5;100;840
26;0;840
26;5;840
26;10;840
26;15;840
26;20;840
26;25;840
26;30;840
26;35;840
26;40;840
26;45;840
26;50;840
26;55;840
26;60;840
26;65;840
26;70;840
26;75;840
26;80;840
26;85;840
26;90;840
26;95;840
26;100;840
26.5;0;840
26.5;5;840
26.5;10;840
26.5;15;840
26.5;20;840
26.5;25;840
26.5;30;840
26.5;35;840
26.5;40;840
26.5;45;840
26.5;50;840
26.5;55;840
26.5;60;840
26.5;65;840
26.5;70;840
26.5;75;840
26.5;80;840
26.5;85;840
26.5;90;840
26.5;95;840
26.5;100;840
27;0;840
27;5;840
27;10;840
27;15;840
27;20;840
27;25;840
27;30;840
27;35;840
27;40;840
27;45;840
27;50;840
27;55;840
27;60;840
27;65;840
27;70;840
27;75;840
27;80;840
27;85;840
27;90;840
27;95;840
27;100;840
27.5;0;840
27.5;5;840
27.5;10;840
27.5;15;840
27.5;20;840
27.5;25;840
27.5;30;840
27.5;35;840
27.5;40;840
27.5;45;840
27.5;50;840
27.5;55;840
27.5;60;840
27.5;65;840
27.5;70;840
27.5;75;840
27.5;80;840
27.5;85;840
27.5;90;840
27.5;95;840
27.5;100;840
28;0;840
28;5;840
28;10;840
28;15;840
28;20;840
28;25;840
28;30;840
28;35;840
28;40;840
28;45;840
28;50;840
28;55;840
28;60;840
28;65;840
28;70;840
28;75;840
28;80;840
28;85;840
28;90;840
28;95;840
28;100;840
28.5;0;840
28.5;5;840
28.5;10;840
28.5;15;840
28.5;20;840
28.5;25;840
28.5;30;840
28.5;35;840
28.5;40;840
28.5;45;840
28.5;50;840
28.5;55;840
28.5;60;840
28.5;65;840
28.5;70;840
28.5;75;840
28.5;80;840
28.5;85;840
28.5;90;840
28.5;95;840
28.5;100;840
29;0;840
29;5;840
29;10;840
29;15;840
29;20;840
29;25;840
29;30;840
29;35;840
29;40;840
29;45;840
29;50;840
29;55;840
29;60;840
29;65;840
29;70;840
29;75;840
29;80;840
29;85;840
29;90;840
29;95;840
29;100;840
29.5;0;840
29.5;5;840
29.5;10;840
29.5;15;840
29.5;20;840
29.5;25;840
29.5;30;840
29.5;35;840
29.5;40;840
29.5;45;840
29.5;50;840
29.5;55;840
29.5;60;840
29.5;65;840
29.5;70;840
29.5;75;840
29.5;80;840
29.5;85;840
29.5;90;840
29.5;95;840
29.5;100;840
30;0;840
30;5;840
30;10;840
30;15;840
30;20;840
30;25;840
30;30;840
30;35;840
30;40;840
30;45;840
30;50;840
30;55;840
30;60;840
30;65;840
30;70;840
30;75;840
30;80;840
30;85;840
30;90;840
30;95;840
30;100;840
30.5;0;840
30.5;5;840
30.5;10;840
30.5;15;840
30.5;20;840
30.5;25;840
30.5;30;840
30.5;35;840
30.5;40;840
30.5;45;840
30.5;50;840
30.5;55;840
30.5;60;840
30.5;65;840
30.5;70;840
30.5;75;840
30.5;80;840
30.5;85;840
30.5;90;840
30.5;95;840
30.5;100;840
31;0;840
31;5;840
31;10;840
31;15;840
31;20;840
31;25;840
31;30;840
31;35;840
31;40;840
31;45;840
31;50;840
31;55;840
31;60;840
31;65;840
31;70;840
31;75;840
31;80;840
31;85;840
31;90;840
31;95;840
31;100;840
31.5;0;840
31.5;5;840
31.5;10;840
31.5;15;840
31.5;20;840
31.5;25;840
31.5;30;840
31.5;35;840
31.5;40;840
31.5;45;840
31.5;50;840
31.5;55;840
31.5;60;840
31.5;65;840
31.5;70;840
31.5;75;840
31.5;80;840
31.5;85;840
31.5;90;840
31.5;95;840
31.5;100;840
32;0;840
32;5;840
32;10;840
32;15;840
32;20;840
32;25;840
32;30;840
32;35;840
32;40;840
32;45;840
32;50;840
32;55;840
32;60;840
32;65;840
32;70;840
32;75;840
32;80;840
32;85;840
32;90;840
32;95;840
32;100;840
32.5;0;840
32.5;5;840
32.5;10;840
32.5;15;840
32.5;20;840
32.5;25;840
32.5;30;840
32.5;35;840
32.5;40;840
32.5;45;840
32.5;50;840
32.5;55;840
32.5;60;840
32.5;65;840
32.5;70;840
32.5;75;840
32.5;80;840
32.5;85;840
32.5;90;840
32.5;95;840
32.5;100;840
33;0;840
33;5;840
33;10;840
33;15;840
33;20;840
33;25;840
33;30;840
33;35;840
33;40;840
33;45;840
33;50;840
33;55;840
33;60;840
33;65;840
33;70;840
33;75;840
33;80;840
33;85;840
33;90;840
33;95;840
33;100;840
33.5;0;840
33.5;5;840
33.5;10;840
33.5;15;840
33.5;20;840
33.5;25;840
33.5;30;840
33.5;35;840
33.5;40;840
33.5;45;840
33.5;50;840
33.5;55;840
33.5;60;840
33.5;65;840
33.5;70;840
33.5;75;840
33.5;80;840
33.5;85;840
33.5;90;840
33.5;95;840
33.5;100;840
34;0;840
34;5;840
34;10;840
34;15;840
34;20;840
34;25;840
34;30;840
34;35;840
34;40;840
34;45;840
34;50;840
34;55;840
34;60;840
34;65;840
34;70;840
34;75;840
34;80;840
34;85;840
34;90;840
34;95;840
34;100;840
34.5;0;840
34.5;5;840
34.5;10;840
34.5;15;840
34.5;20;840
34.5;25;840
34.5;30;840
34.5;35;840
34.5;40;840
34.5;45;840
34.5;50;840
34.5;55;840
34.5;60;840
34.5;65;840
34.5;70;840
34.5;75;840
34.5;80;840
34.5;85;840
34.5;90;840
34.5;95;840
34.5;100;840
35;0;840
35;5;840
35;10;840
35;15;840
35;20;840
35;25;840
35;30;840
35;35;840
35;40;840
35;45;840
35;50;840
35;55;840
35;60;840
35;65;840
35;70;840
35;75;840
35;80;840
35;85;840
35;90;840
35;95;840
35;100;840
35.5;0;840
35.5;5;840
35.5;10;840
35.5;15;840
35.5;20;840
35.5;25;840
35.5;30;840
35.5;35;840
35.5;40;840
35.5;45;840
35.5;50;840
35.5;55;840
35.5;60;840
35.5;65;840
35.5;70;840
35.5;75;840
35.5;80;840
35.5;85;840
35.5;90;840
35.5;95;840
35.5;100;840
36;0;840
36;5;840
36;10;840
36;15;840
36;20;840
36;25;840
36;30;840
36;35;840
36;40;840
36;45;840
36;50;840
36;55;840
36;60;840
36;65;840
36;70;840
36;75;840
36;80;840
36;85;840
36;90;840
36;95;840
36;100;840
36.5;0;840
36.5;5;840
36.5;10;840
36.5;15;840
36.5;20;840
36.5;25;840
36.5;30;840
36.5;35;840
36.5;40;840
36.5;45;840
36.5;50;840
36.5;55;840
36.5;60;840
36.5;65;840
36.5;70;840
36.5;75;840
36.5;80;840
36.5;85;840
36.5;90;840
36.5;95;840
36.5;100;840
37;0;840
37;5;840
37;10;840
37;15;840
37;20;840
37;25;840
37;30;840
37;35;840
37;40;840
37;45;840
37;50;840
37;55;840
37;60;840
37;65;840
37;70;840
37;75;840
37;80;840
37;85;840
37;90;840
37;95;840
37;100;840
37.5;0;840
37.5;5;840
37.5;10;840
37.5;15;840
37.5;20;840
37.5;25;840
37.5;30;840
37.5;35;840
37.5;40;840
37.5;45;840
37.5;50;840
37.5;55;840
37.5;60;840
37.5;65;840
37.5;70;840
37.5;75;840
37.5;80;840
37.5;85;840
37.5;90;840
37.5;95;840
37.5;100;840
38;0;840
38;5;840
38;10;840
38;15;840
38;20;840
38;25;840
38;30;840
38;35;840
38;40;840
38;45;840
38;50;840
38;55;840
38;60;840
38;65;840
38;70;840
38;75;840
38;80;840
38;85;840
38;90;840
38;95;840
38;100;840
38.5;0;840
38.5;5;840
38.5;10;840
38.5;15;840
38.5;20;840
38.5;25;840
38.5;30;840
38.5;35;840
38.5;40;840
38.5;45;840
38.5;50;840
38.5;55;840
38.5;60;840
38.5;65;840
38.5;70;840
38.5;75;840
38.5;80;840
38.5;85;840
38.5;90;840
38.5;95;840
38.5;100;840
39;0;840
39;5;840
39;10;840
39;15;840
39;20;840
39;25;840
39;30;840
39;35;840
39;40;840
39;45;840
39;50;840
39;55;840
39;60;840
39;65;840
39;70;840
39;75;840
39;80;840
39;85;840
39;90;840
39;95;840
39;100;840
39.5;0;840
39.5;5;840
39.5;10;840
39.5;15;840
39.5;20;840
39.5;25;840
39.5;30;840
39.5;35;840
39.5;40;840
39.5;45;840
39.5;50;840
39.5;55;840
39.5;60;840
39.5;65;840
39.5;70;840
39.5;75;840
39.5;80;840
39.5;85;840
39.5;90;840
39.5;95;840
39.5;100;840
40;0;840
40;5;840
40;10;840
40;15;840
40;20;840
40;25;840
40;30;840
40;35;840
40;40;840
40;45;840
40;50;840
40;55;840
40;60;840
40;65;840
40;70;840
40;75;840
40;80;840
40;85;840
40;90;840
40;95;840
40;100;840
40.5;0;840
40.5;5;840
40.5;10;840
40.5;15;840
40.5;20;840
40.5;25;840
40.5;30;840
40.5;35;840
40.5;40;840
40.5;45;840
40.5;50;840
40.5;55;840
40.5;60;840
40.5;65;840
40.5;70;840
40.5;75;840
40.5;80;840
40.5;85;840
40.5;90;840
40.5;95;840
40.5;100;840
41;0;840
41;5;840
41;10;840
41;15;840
41;20;840
41;25;840
41;30;840
41;35;840
41;40;840
41;45;840
41;50;840
41;55;840
41;60;840
41;65;840
41;70;840
41;75;840
41;80;840
41;85;840
41;90;840
41;95;840
41;100;840
41.5;0;840
41.5;5;840
41.5;10;840
41.5;15;840
41.5;20;840
41.5;25;840
41.5;30;840
41.5;35;840
41.5;40;840
41.5;45;840
41.5;50;840
41.5;55;840
41.5;60;840
41.5;65;840
41.5;70;840
41.5;75;840
41.5;80;840
41.5;85;840
41.5;90;840
41.5;95;840
41.5;100;840
42;0;840
42;5;840
42;10;840
42;15;840
42;20;840
42;25;840
42;30;840
42;35;840
42;40;840
42;45;840
42;50;840
42;55;840
42;60;840
42;65;840
42;70;840
42;75;840
42;80;840
42;85;840
42;90;840
42;95;840
42;100;840
42.5;0;840
42.5;5;840
42.5;10;840
42.5;15;840
42.5;20;840
42.5;25;840
42.5;30;840
42.5;35;840
42.5;40;840
42.5;45;840
42.5;50;840
42.5;55;840
42.5;60;840
42.5;65;840
42.5;70;840
42.5;75;840
42.5;80;840
42.5;85;840
42.5;90;840
42.5;95;840
42.5;100;840
43;0;840
43;5;840
43;10;840
43;15;840
43;20;840
43;25;840
43;30;840
43;35;840
43;40;840
43;45;840
43;50;840
43;55;840
43;60;840
43;65;840
43;70;840
43;75;840
43;80;840
43;85;840
43;90;840
43;95;840
43;100;840
43.5;0;840
43.5;5;840
43.5;10;840
43.5;15;840
43.5;20;840
43.5;25;840
43.5;30;840
43.5;35;840
43.5;40;840
43.5;45;840
43.5;50;840
43.5;55;840
43.5;60;840
43.5;65;840
43.5;70;840
43.5;75;840
43.5;80;840
43.5;85;840
43.5;90;840
43.5;95;840
43.5;100;840
44;0;840
44;5;840
44;10;840
44;15;840
44;20;840
44;25;840
44;30;840
44;35;840
44;40;840
44;45;840
44;50;840
44;55;840
44;60;840
44;65;840
44;70;840
44;75;840
44;80;840
44;85;840
44;90;840
44;95;840
44;100;840
44.5;0;840
44.5;5;840
44.5;10;840
44.5;15;840
44.5;20;840
44.5;25;840
44.5;30;840
44.5;35;840
44.5;40;840
44.5;45;840
44.5;50;840
44.5;55;840
44.5;60;840
44.5;65;840
44.5;70;840
44.5;75;840
44.5;80;840
44.5;85;840
44.5;90;840
44.5;95;840
44.5;100;840
45;0;840
45;5;840
45;10;840
45;15;840
45;20;840
45;25;840
45;30;840
45;35;840
45;40;840
45;45;840
45;50;840
45;55;840
45;60;840
45;65;840
45;70;840
45;75;840
45;80;840
45;85;840
45;90;840
45;95;840
45;100;840
45.5;0;840
45.5;5;840
45.5;10;840
45.5;15;840
45.5;20;840
45.5;25;840
45.5;30;840
45.5;35;840
45.5;40;840
45.5;45;840
45.5;50;840
45.5;55;840
45.5;60;840
45.5;65;840
45.5;70;840
45.5;75;840
45.5;80;840
45.5;85;840
45.5;90;840
45.5;95;840
45.5;100;840
46;0;840
46;5;840
46;10;840
46;15;840
46;20;840
46;25;840
46;30;840
46;35;840
46;40;840
46;45;840
46;50;840
46;55;840
46;60;840
46;65;840
46;70;840
46;75;840
46;80;840
46;85;840
46;90;840
46;95;840
46;100;840
46.5;0;840
46.5;5;840
46.5;10;840
46.5;15;840
46.5;20;840
46.5;25;840
46.5;30;840
46.5;35;840
46.5;40;840
46.5;45;840
46.5;50;840
46.5;55;840
46.5;60;840
46.5;65;840
46.5;70;840
46.5;75;840
46.5;80;840
46.5;85;840
46.5;90;840
46.5;95;840
46.5;100;840
47;0;840
47;5;840
47;10;840
47;15;840
47;20;840
47;25;840
47;30;840
47;35;840
47;40;840
47;45;840
47;50;840
47;55;840
47;60;840
47;65;840
47;70;840
47;75;840
47;80;840
47;85;840
47;90;840
47;95;840
47;100;840
47.5;0;840
47.5;5;840
47.5;10;840
47.5;15;840
47.5;20;840
47.5;25;840
47.5;30;840
47.5;35;840
47.5;40;840
47.5;45;840
47.5;50;840
47.5;55;840
47.5;60;840
47.5;65;840
47.5;70;840
47.5;75;840
47.5;80;840
47.5;85;840
47.5;90;840
47.5;95;840
47.5;100;840
48;0;840
48;5;840
